Approach,Mean True Accuracy,Median True Accuracy,Mean Predicted Accuracy,Median Predicted Accuracy,Variance True Accuracy,Variance Predicted Accuracy,95%-Bootstrap-CI Lower (for mean pred accuracy),95%-Bootstrap-CI Upper (for mean pred accuracy),Validation Error (MAPE) (%)
sgd/diversified-distance/9,0.6234,0.7954,0.7329,0.8616,0.11384778717613998,0.057286331670918435,0.7171,0.7483,1067.7961
