Approach,Mean True Accuracy,Median True Accuracy,Mean Predicted Accuracy,Median Predicted Accuracy,Variance True Accuracy,Variance Predicted Accuracy,95%-Bootstrap-CI Lower (for mean pred accuracy),95%-Bootstrap-CI Upper (for mean pred accuracy),Validation Error (MAPE) (%)
sgd/diversified-distance/90,0.6234,0.7954,0.6297,0.6678,0.11384778717613998,0.2793701048949342,0.5955,0.6651,1094.4882
