Approach,Mean True Accuracy,Median True Accuracy,Mean Predicted Accuracy,Median Predicted Accuracy,Variance True Accuracy,Variance Predicted Accuracy,95%-Bootstrap-CI Lower (for mean pred accuracy),95%-Bootstrap-CI Upper (for mean pred accuracy),Validation Error (MAPE) (%)
sgd/random/90,0.6234,0.7954,0.5637,0.5988,0.11384778717613998,0.24621728417408292,0.5313,0.5963,711.996
