Approach,Mean True Accuracy,Median True Accuracy,Mean Predicted Accuracy,Median Predicted Accuracy,Variance True Accuracy,Variance Predicted Accuracy,95%-Bootstrap-CI Lower (for mean pred accuracy),95%-Bootstrap-CI Upper (for mean pred accuracy),Validation Error (MAPE) (%)
rfc/diversified-distance/65,0.9632,0.9654,0.9626,0.9648,3.894481481481479e-05,3.755103171369844e-05,0.9623,0.9629,0.1523
