Approach,Mean True Accuracy,Median True Accuracy,Mean Predicted Accuracy,Median Predicted Accuracy,Variance True Accuracy,Variance Predicted Accuracy,95%-Bootstrap-CI Lower (for mean pred accuracy),95%-Bootstrap-CI Upper (for mean pred accuracy),Validation Error (MAPE) (%)
rfc/diversified-distance/13,0.9632,0.9654,0.9623,0.9645,3.894481481481479e-05,3.459215706446797e-05,0.962,0.9627,0.1727
