Approach,Mean True Accuracy,Median True Accuracy,Mean Predicted Accuracy,Median Predicted Accuracy,Variance True Accuracy,Variance Predicted Accuracy,95%-Bootstrap-CI Lower (for mean pred accuracy),95%-Bootstrap-CI Upper (for mean pred accuracy),Validation Error (MAPE) (%)
dtc/diversified-distance/1,0.8778,0.8788,0.8658,0.8658,6.33799999999998e-05,0.0,0.8658,0.8658,1.4591
